County Code,District Code,School Code,Test Year,Subgroup ID,Total CAASPP Enrollment,Total Tested At Entity Level,Total Tested at Subgroup Level,Grade,Test Id,CAASPP Reported Enrollment,Students Tested,Mean Scale Score,Percentage Standard Exceeded,Percentage Standard Met,Percentage Standard Met and Above,Percentage Standard Nearly Met,Percentage Standard Not Met,Students with Scores,AcademicYear,AggregateLevel,CountyName,DistrictName,SchoolName,Ratio,MatchedDistrictName,Current Expense Per ADA
48,70540,122093,2015,31,17,11,9,11,1,9,4,,,,,,,4,2016-17,S,Solano,Fairfield-Suisun Unified,H. Glenn Richardson,0.2786885245901639,Fairfield-Suisun Unified,8375.823640290633
48,70540,123356,2015,31,84,80,63,11,1,29,14,2485.1,0,14,14,14,71,14,2016-17,S,Solano,Fairfield-Suisun Unified,Matt Garcia Career and College Academy,0.6242038216560509,Fairfield-Suisun Unified,8375.823640290633
48,70540,4830170,2015,31,857,825,285,11,1,455,139,2596.3,19,41,60,22,17,139,2016-17,S,Solano,Fairfield-Suisun Unified,Angelo Rodriguez High,0.32937365010799136,Fairfield-Suisun Unified,8375.823640290633
48,70540,4830451,2015,31,1208,1159,669,11,1,575,294,2579.7,20,29,48,31,21,282,2016-17,S,Solano,Fairfield-Suisun Unified,Armijo High,0.6265796983285773,Fairfield-Suisun Unified,8375.823640290633
48,70540,4833000,2015,31,683,651,439,11,1,268,171,2582.8,15,39,53,30,16,171,2016-17,S,Solano,Fairfield-Suisun Unified,Fairfield High,0.7055900621118012,Fairfield-Suisun Unified,8375.823640290633
48,70540,4836003,2015,31,216,188,135,11,1,196,118,2472.9,0,5,5,33,62,99,2016-17,S,Solano,Fairfield-Suisun Unified,Sem Yeto Continuation High,0.5925155925155925,Fairfield-Suisun Unified,8375.823640290633
48,70565,4830022,2015,31,57,52,20,11,1,51,19,2502.0,5,5,11,37,53,19,2016-17,S,Solano,Travis Unified,Travis Education Center,0.45081967213114754,Travis Unified,8465.95367140599
48,70565,4830154,2015,31,10,6,6,11,1,6,4,,,,,,,4,2016-17,S,Solano,Travis Unified,Travis Community Day,0.5,Travis Unified,8465.95367140599
48,70565,4838801,2015,31,817,777,184,11,1,401,88,2618.2,28,38,66,24,10,88,2016-17,S,Solano,Travis Unified,Vanden High,0.2514220705346985,Travis Unified,8465.95367140599
48,70573,4830089,2015,31,830,744,258,11,1,387,113,2583.1,13,41,54,29,17,112,2016-17,S,Solano,Vacaville Unified,Will C. Wood High,0.4514124293785311,Vacaville Unified,8079.746684807765
48,70573,4830113,2015,31,212,209,31,11,1,111,13,2607.2,15,54,69,23,8,13,2016-17,S,Solano,Vacaville Unified,Elise P. Buckingham Charter Magnet High,0.18383838383838383,Vacaville Unified,8079.746684807765
48,70573,4833869,2015,31,101,77,51,11,1,62,34,2480.9,0,9,9,30,61,33,2016-17,S,Solano,Vacaville Unified,Country High,0.6640926640926641,Vacaville Unified,8079.746684807765
48,70573,4837803,2015,31,955,890,259,11,1,464,117,2553.3,7,37,44,30,26,112,2016-17,S,Solano,Vacaville Unified,Vacaville High,0.3613193403298351,Vacaville Unified,8079.746684807765
48,70581,101980,2015,31,29,18,16,11,1,8,3,,,,,,,1,2016-17,S,Solano,Vallejo City Unified,Vallejo Education Academy,0.921875,Vallejo City Unified,10012.64869403566
48,70581,4830147,2015,31,854,758,440,11,1,437,214,2549.4,9,30,39,30,30,211,2016-17,S,Solano,Vallejo City Unified,Jesse M. Bethel High,0.5664968873797397,Vallejo City Unified,10012.64869403566
48,70581,4830196,2015,31,189,186,110,11,1,78,43,2596.7,19,47,65,19,16,43,2016-17,S,Solano,Vallejo City Unified,MIT Academy,0.5672268907563025,Vallejo City Unified,10012.64869403566
48,70581,4838058,2015,31,103,88,68,11,1,98,61,2461.5,0,5,5,30,64,56,2016-17,S,Solano,Vallejo City Unified,John Finney High (Continuation),0.738255033557047,Vallejo City Unified,10012.64869403566
48,70581,4838504,2015,31,904,726,557,11,1,439,277,2528.7,6,25,32,31,37,255,2016-17,S,Solano,Vallejo City Unified,Vallejo High,0.7544812601846822,Vallejo City Unified,10012.64869403566
48,70581,6062129,2015,31,715,674,613,11,1,3,1,,,,,,,0,2016-17,S,Solano,Vallejo City Unified,Franklin Middle,0.7739463601532567,Vallejo City Unified,10012.64869403566
49,10496,4930079,2015,31,60,46,27,11,1,42,18,2428.5,0,0,0,13,87,15,2016-17,S,Sonoma,Sonoma County Office of Education,Sonoma County Court,1.0,Alpine County Unified,32790.092412091304
49,10496,4930343,2015,31,70,32,22,11,1,35,7,,,,,,,7,2016-17,S,Sonoma,Sonoma County Office of Education,Sonoma County Alternative Education Programs,0.7197452229299363,Alpine County Unified,32790.092412091304
49,10496,6069413,2015,31,132,111,69,11,1,13,5,,,,,,,1,2016-17,S,Sonoma,Sonoma County Office of Education,Sonoma County Special Education,0.28162291169451076,Alpine County Unified,32790.092412091304
49,70607,4930327,2015,31,62,42,21,11,1,38,9,,,,,,,4,2016-17,S,Sonoma,West Sonoma County Union High,Laguna High,0.5703125,West Sonoma County Union High,10981.268852646223
49,70607,4930400,2015,31,679,646,107,11,1,328,48,2601.8,17,42,58,33,8,48,2016-17,S,Sonoma,West Sonoma County Union High,Analy High,0.22195121951219512,West Sonoma County Union High,10981.268852646223
49,70607,4931507,2015,31,276,257,88,11,1,133,40,2609.1,26,36,62,28,10,39,2016-17,S,Sonoma,West Sonoma County Union High,El Molino High,0.39712918660287083,West Sonoma County Union High,10981.268852646223
49,70656,128983,2015,31,7,3,3,11,1,2,0,,,,,,,0,2016-17,S,Sonoma,Cloverdale Unified,Eagle Creek,,Cloverdale Unified,9910.397619567428
49,70656,4930848,2015,31,11,9,6,11,1,9,5,,,,,,,5,2016-17,S,Sonoma,Cloverdale Unified,Johanna Echols-Hansen High (Continuation),0.782608695652174,Cloverdale Unified,9910.397619567428
49,70656,4930855,2015,31,205,200,119,11,1,91,49,2560.5,12,33,45,22,33,49,2016-17,S,Sonoma,Cloverdale Unified,Cloverdale High,0.5291375291375291,Cloverdale Unified,9910.397619567428
49,70706,129981,2015,31,90,90,60,11,1,22,18,2569.2,0,44,44,39,17,18,2016-17,S,Sonoma,Geyserville Unified,Geyserville New Tech Academy,0.7205882352941176,Geyserville Unified,14784.960491695445
49,70730,6120588,2015,31,339,286,137,11,1,53,24,2606.0,25,33,58,38,4,24,2016-17,S,Sonoma,Harmony Union Elementary,Pathways Charter,0.46938775510204084,Harmony Union Elementary,16305.184684449549
49,70797,107284,2015,31,588,467,249,11,1,122,37,2555.6,14,35,49,19,32,37,2016-17,S,Sonoma,Liberty Elementary,California Virtual Academy @ Sonoma,0.5064935064935064,Liberty Elementary,10233.480810338126
49,70797,107284,2015,31,588,467,249,11,1,122,37,2555.6,14,35,49,19,32,37,2016-17,S,Sonoma,Liberty Elementary,California Virtual Academy @ Sonoma,0.5064935064935064,Liberty Elementary,6830.764906091624
49,70839,120584,2015,31,139,78,40,11,1,41,11,2529.9,10,20,30,40,30,10,2016-17,S,Sonoma,Oak Grove Union Elementary,Pivot Online Charter - North Bay,0.5706214689265536,Oak Grove Union Elementary,10559.370711041563
49,70862,128157,2015,31,29,19,12,11,1,23,8,,,,,,,7,2016-17,S,Sonoma,Petaluma Joint Union High,Gateway to College Academy,0.39215686274509803,Arvin Union,9524.212130675236
49,70862,4930012,2015,31,842,824,310,11,1,404,145,2609.1,21,45,66,26,8,138,2016-17,S,Sonoma,Petaluma Joint Union High,Casa Grande High,0.4059633027522936,Arvin Union,9524.212130675236
49,70862,4930103,2015,31,23,22,14,11,1,9,3,,,,,,,3,2016-17,S,Sonoma,Petaluma Joint Union High,Carpe Diem High (Continuation),0.5217391304347826,Arvin Union,9524.212130675236
49,70862,4930111,2015,31,23,23,16,11,1,12,10,,,,,,,10,2016-17,S,Sonoma,Petaluma Joint Union High,Sonoma Mountain High (Continuation),0.5238095238095238,Arvin Union,9524.212130675236
49,70862,4930236,2015,31,56,47,22,11,1,22,10,,,,,,,10,2016-17,S,Sonoma,Petaluma Joint Union High,Valley Oaks High (Alternative),0.3402061855670103,Arvin Union,9524.212130675236
49,70862,4935151,2015,31,643,619,184,11,1,312,85,2569.7,13,29,42,38,20,84,2016-17,S,Sonoma,Petaluma Joint Union High,Petaluma High,0.32395382395382394,Arvin Union,9524.212130675236
49,70862,4935862,2015,31,61,47,37,11,1,19,11,2501.3,0,10,10,40,50,10,2016-17,S,Sonoma,Petaluma Joint Union High,San Antonio High (Continuation),0.7803030303030303,Arvin Union,9524.212130675236
49,70870,106344,2015,31,55,49,33,11,1,14,8,,,,,,,8,2016-17,S,Sonoma,Piner-Olivet Union Elementary,Northwest Prep Charter,0.4715447154471545,Piner-Olivet Union Elementary,9678.444781987135
49,70904,101923,2015,31,688,674,633,11,1,113,104,2622.1,29,40,69,27,4,104,2016-17,S,Sonoma,Roseland,Roseland Charter,0.9063893016344725,Roseland,14176.46514634333
49,70920,108811,2015,31,49,26,25,11,1,21,11,2402.6,0,0,0,10,90,10,2016-17,S,Sonoma,Santa Rosa High,Abraxis Charter,0.9655172413793104,Kingsburg Joint Union High,9253.40400995821
49,70920,110288,2015,31,40,26,23,11,1,6,4,,,,,,,3,2016-17,S,Sonoma,Santa Rosa High,Lewis Opportunity,,Kingsburg Joint Union High,9253.40400995821
49,70920,4930160,2015,31,537,453,386,11,1,224,151,2555.2,12,30,42,28,30,119,2016-17,S,Sonoma,Santa Rosa High,Elsie Allen High,0.875,Kingsburg Joint Union High,9253.40400995821
49,70920,4930244,2015,31,809,758,140,11,1,414,71,2558.6,15,30,45,24,31,67,2016-17,S,Sonoma,Santa Rosa High,Maria Carrillo High,0.24179829890643986,Kingsburg Joint Union High,9253.40400995821
49,70920,4934154,2015,31,807,742,282,11,1,394,112,2565.3,8,37,45,36,20,112,2016-17,S,Sonoma,Santa Rosa High,Montgomery High,0.4713375796178344,Kingsburg Joint Union High,9253.40400995821
49,70920,4935292,2015,31,502,470,296,11,1,223,122,2591.3,14,42,56,33,11,119,2016-17,S,Sonoma,Santa Rosa High,Piner High,0.718705035971223,Kingsburg Joint Union High,9253.40400995821
49,70920,4935607,2015,31,174,118,73,11,1,147,64,2429.1,0,2,2,15,83,52,2016-17,S,Sonoma,Santa Rosa High,Ridgway High (Continuation),0.7793427230046949,Kingsburg Joint Union High,9253.40400995821
49,70920,4936803,2015,31,954,916,352,11,1,461,159,2568.7,10,38,48,30,22,158,2016-17,S,Sonoma,Santa Rosa High,Santa Rosa High,0.4241573033707865,Kingsburg Joint Union High,9253.40400995821
49,70953,4930152,2015,31,36,28,16,11,1,20,9,,,,,,,9,2016-17,S,Sonoma,Sonoma Valley Unified,Creekside High,0.5921052631578947,Sonoma Valley Unified,11215.077544524747
49,70953,4937256,2015,31,624,587,311,11,1,286,137,2557.4,10,35,46,28,26,136,2016-17,S,Sonoma,Sonoma Valley Unified,Sonoma Valley High,0.5571531272465852,Sonoma Valley Unified,11215.077544524747
49,70961,4930319,2015,31,140,108,12,11,1,23,3,,,,,,,2,2016-17,S,Sonoma,Twin Hills Union Elementary,Orchard View,0.09716599190283401,Twin Hills Union Elementary,8279.044845225604
49,73882,123786,2015,31,71,66,21,11,1,31,7,,,,,,,7,2016-17,S,Sonoma,Cotati-Rohnert Park Unified,Credo High,0.30039525691699603,Cotati-Rohnert Park Unified,9121.485167954936
49,73882,127092,2015,31,185,41,8,11,1,37,3,,,,,,,3,2016-17,S,Sonoma,Cotati-Rohnert Park Unified,Academy of Arts and Sciences: Sonoma,0.6413502109704642,Cotati-Rohnert Park Unified,9121.485167954936
49,73882,4930046,2015,31,10,1,1,11,1,10,1,,,,,,,0,2016-17,S,Sonoma,Cotati-Rohnert Park Unified,El Camino High,0.5050505050505051,Cotati-Rohnert Park Unified,9121.485167954936
49,73882,4930384,2015,31,164,159,16,11,1,74,11,2658.7,36,55,91,9,0,11,2016-17,S,Sonoma,Cotati-Rohnert Park Unified,Technology High,0.11079545454545454,Cotati-Rohnert Park Unified,9121.485167954936
49,73882,4935482,2015,31,727,646,255,11,1,366,116,2535.9,6,30,37,28,36,115,2016-17,S,Sonoma,Cotati-Rohnert Park Unified,Rancho Cotate High,0.3932291666666667,Cotati-Rohnert Park Unified,9121.485167954936
49,75358,121236,2015,31,14,5,3,11,1,5,0,,,,,,,0,2016-17,S,Sonoma,Windsor Unified,"Bridges Community Based School, North County Consortium",0.391304347826087,Windsor Unified,8807.906195042882
49,75358,4930228,2015,31,879,842,307,11,1,432,140,2579.9,17,34,50,31,19,131,2016-17,S,Sonoma,Windsor Unified,Windsor High,0.33409350057012543,Windsor Unified,8807.906195042882
49,75358,4930269,2015,31,58,50,37,11,1,37,23,2440.2,0,5,5,11,84,19,2016-17,S,Sonoma,Windsor Unified,Windsor Oaks Academy,0.53125,Windsor Unified,8807.906195042882
49,75390,4930251,2015,31,10,5,3,11,1,8,1,,,,,,,0,2016-17,S,Sonoma,Healdsburg Unified,Marce Becerra Academy,0.6153846153846154,Healdsburg Unified,12386.902024939795
49,75390,4932554,2015,31,307,296,142,11,1,151,61,2548.4,5,34,39,38,23,61,2016-17,S,Sonoma,Healdsburg Unified,Healdsburg High,0.5219512195121951,Healdsburg Unified,12386.902024939795
50,10504,129023,2015,31,10,0,0,11,1,6,0,,,,,,,0,2016-17,S,Stanislaus,Stanislaus County Office of Education,Stanislaus Alternative Charter,0.7548387096774194,Alpine County Unified,32790.092412091304
50,10504,131235,2015,31,270,166,154,11,1,80,22,2412.1,0,0,0,8,92,13,2016-17,S,Stanislaus,Stanislaus County Office of Education,Stanislaus County Institute of Learning,0.8758465011286681,Alpine County Unified,32790.092412091304
50,10504,5030069,2015,31,77,43,35,11,1,39,17,2415.1,0,0,0,13,88,16,2016-17,S,Stanislaus,Stanislaus County Office of Education,Stanislaus County West Campus,1.0,Alpine County Unified,32790.092412091304
50,10504,5030085,2015,31,108,82,73,11,1,57,45,2449.5,2,7,9,16,76,45,2016-17,S,Stanislaus,Stanislaus County Office of Education,John B. Allard,0.8777292576419214,Alpine County Unified,32790.092412091304
50,10504,5030226,2015,31,130,46,39,11,1,64,10,,,,,,,7,2016-17,S,Stanislaus,Stanislaus County Office of Education,Petersen Alternative Center for Education,0.8664850136239782,Alpine County Unified,32790.092412091304
50,10504,5030234,2015,31,106,94,32,11,1,53,13,0.0,0,0,0,0,0,0,2016-17,S,Stanislaus,Stanislaus County Office of Education,Valley Charter High,0.4585635359116022,Alpine County Unified,32790.092412091304
50,10504,6069546,2015,31,141,106,72,11,1,15,3,,,,,,,3,2016-17,S,Stanislaus,Stanislaus County Office of Education,Stanislaus County Special Education,0.7353689567430025,Alpine County Unified,32790.092412091304
50,71043,107136,2015,31,53,42,4,11,1,19,2,,,,,,,2,2016-17,S,Stanislaus,Ceres Unified,Whitmore Charter High,0.1870967741935484,Ceres Unified,9325.158787042279
50,71043,108076,2015,31,880,850,730,11,1,429,358,2564.0,11,34,45,33,23,358,2016-17,S,Stanislaus,Ceres Unified,Central Valley High,0.8763936015511391,Ceres Unified,9325.158787042279
50,71043,5030168,2015,31,151,130,97,11,1,78,49,2513.6,0,17,17,46,38,48,2016-17,S,Stanislaus,Ceres Unified,Endeavor Alternative,0.7882037533512064,Ceres Unified,9325.158787042279
50,71043,5030200,2015,31,147,139,103,11,1,100,72,2503.8,1,13,14,39,47,72,2016-17,S,Stanislaus,Ceres Unified,Argus High (Continuation),0.8694362017804155,Ceres Unified,9325.158787042279
50,71043,5030879,2015,31,747,732,588,11,1,361,288,2578.4,11,42,53,31,16,287,2016-17,S,Stanislaus,Ceres Unified,Ceres High,0.8333333333333334,Ceres Unified,9325.158787042279
50,71068,5030267,2015,31,223,197,122,11,1,97,48,2486.6,2,10,13,38,50,48,2016-17,S,Stanislaus,Denair Unified,Denair Charter Academy,0.6253298153034301,Denair Unified,9561.600564742826
50,71068,5031521,2015,31,149,149,81,11,1,70,39,2591.9,18,41,59,28,13,39,2016-17,S,Stanislaus,Denair Unified,Denair High,0.6055363321799307,Denair Unified,9561.600564742826
50,71092,6112965,2015,31,209,190,85,11,1,12,2,,,,,,,2,2016-17,S,Stanislaus,Hart-Ransom Union Elementary,Hart-Ransom Academic Charter,0.3761904761904762,Hart-Ransom Union Elementary,7605.939105372085
50,71134,6113286,2015,31,200,189,43,11,1,22,4,,,,,,,4,2016-17,S,Stanislaus,Keyes Union,Keyes to Learning Charter,0.21875,Keyes Union Elementary,9966.47773096174
50,71175,110593,2015,31,1215,1187,476,11,1,617,250,2603.1,16,45,61,30,9,249,2016-17,S,Stanislaus,Modesto City High,James C. Enochs High,0.4274930472785062,Kingsburg Joint Union High,9253.40400995821
50,71175,120212,2015,31,267,262,149,11,1,23,11,2589.1,9,45,55,27,18,11,2016-17,S,Stanislaus,Modesto City High,Aspire Vanguard College Preparatory Academy,0.6232227488151659,Kingsburg Joint Union High,9253.40400995821
50,71175,121129,2015,31,1055,1045,493,11,1,502,228,2600.5,16,42,58,32,9,228,2016-17,S,Stanislaus,Modesto City High,Joseph A. Gregori High,0.4897959183673469,Kingsburg Joint Union High,9253.40400995821
50,71175,5030010,2015,31,862,837,426,11,1,395,201,2548.5,12,27,38,29,33,199,2016-17,S,Stanislaus,Modesto City High,Fred C. Beyer High,0.5224971878515186,Kingsburg Joint Union High,9253.40400995821
50,71175,5030135,2015,31,821,788,615,11,1,379,268,2565.8,12,32,44,34,22,268,2016-17,S,Stanislaus,Modesto City High,Peter Johansen High,0.800711743772242,Kingsburg Joint Union High,9253.40400995821
50,71175,5031380,2015,31,773,746,559,11,1,347,245,2550.4,9,33,42,27,30,243,2016-17,S,Stanislaus,Modesto City High,Grace M. Davis High,0.7975308641975308,Kingsburg Joint Union High,9253.40400995821
50,71175,5031802,2015,31,950,915,618,11,1,429,279,2566.7,8,39,47,32,21,279,2016-17,S,Stanislaus,Modesto City High,Thomas Downey High,0.7250768555116381,Kingsburg Joint Union High,9253.40400995821
50,71175,5034905,2015,31,1161,1131,882,11,1,561,401,2581.3,14,38,52,31,17,399,2016-17,S,Stanislaus,Modesto City High,Modesto High,0.7879793510324484,Kingsburg Joint Union High,9253.40400995821
50,71175,5034913,2015,31,454,405,285,11,1,323,202,2444.3,1,4,4,20,77,200,2016-17,S,Stanislaus,Modesto City High,Robert Elliott Alternative Education Center,0.7638623326959847,Kingsburg Joint Union High,9253.40400995821
50,71217,5030127,2015,31,50,45,34,11,1,47,31,2441.7,0,6,6,23,71,31,2016-17,S,Stanislaus,Patterson Joint Unified,Del Puerto High,0.8774193548387097,Patterson Joint Unified,8425.133789507034
50,71217,5036256,2015,31,867,826,513,11,1,424,242,2577.8,16,37,52,26,22,237,2016-17,S,Stanislaus,Patterson Joint Unified,Patterson High,0.735357917570499,Patterson Joint Unified,8425.133789507034
50,73601,5030036,2015,31,27,23,16,11,1,25,14,2467.8,0,7,7,14,79,14,2016-17,S,Stanislaus,Newman-Crows Landing Unified,West Side Valley High (Continuation),0.8857142857142857,Newman-Crows Landing Unified,9176.354104463006
50,73601,5030184,2015,31,7,1,1,11,1,6,1,,,,,,,0,2016-17,S,Stanislaus,Newman-Crows Landing Unified,Newman-Crows Landing Independent Study,0.0,Newman-Crows Landing Unified,9176.354104463006
50,73601,5035902,2015,31,387,380,241,11,1,186,113,2570.2,10,37,47,32,21,113,2016-17,S,Stanislaus,Newman-Crows Landing Unified,Orestimba High,0.7018140589569161,Newman-Crows Landing Unified,9176.354104463006
50,75549,5032651,2015,31,370,361,147,11,1,172,69,2597.7,23,33,57,26,17,69,2016-17,S,Stanislaus,Hughson Unified,Hughson High,0.4594594594594595,Hughson Unified,9216.2042619417
50,75549,5032669,2015,31,15,12,10,11,1,8,6,,,,,,,6,2016-17,S,Stanislaus,Hughson Unified,Dickens (Billy Joe) High (Continuation),0.7272727272727273,Hughson Unified,9216.2042619417
50,75556,112573,2015,31,31,30,26,11,1,26,22,2526.4,9,18,27,27,45,22,2016-17,S,Stanislaus,Riverbank Unified,Adelante High,0.8316831683168316,Riverbank Unified,10854.825025318405
50,75556,5036850,2015,31,319,316,256,11,1,162,124,2586.0,13,43,56,31,13,123,2016-17,S,Stanislaus,Riverbank Unified,Riverbank High,0.8255494505494505,Riverbank Unified,10854.825025318405
50,75564,5030176,2015,31,35,33,4,11,1,20,2,,,,,,,2,2016-17,S,Stanislaus,Oakdale Joint Unified,Oakdale Charter,0.2,Oakdale Joint Unified,8912.711305794734
50,75564,5030192,2015,31,25,22,12,11,1,15,7,,,,,,,7,2016-17,S,Stanislaus,Oakdale Joint Unified,Valley Oak Junior and Senior High,0.603448275862069,Oakdale Joint Unified,8912.711305794734
50,75564,5031950,2015,31,63,60,38,11,1,43,25,2445.1,0,8,8,24,68,25,2016-17,S,Stanislaus,Oakdale Joint Unified,East Stanislaus High,0.6052631578947368,Oakdale Joint Unified,8912.711305794734
50,75564,5035654,2015,31,807,769,271,11,1,382,131,2614.0,22,46,68,23,8,130,2016-17,S,Stanislaus,Oakdale Joint Unified,Oakdale High,0.3620049504950495,Oakdale Joint Unified,8912.711305794734
50,75572,117689,2015,31,24,23,13,11,1,24,13,2484.7,0,0,0,36,64,11,2016-17,S,Stanislaus,Waterford Unified,Sentinel High,0.7619047619047619,Waterford Unified,10201.570069726173
50,75572,5030259,2015,31,280,272,171,11,1,135,83,2569.9,13,35,48,28,25,80,2016-17,S,Stanislaus,Waterford Unified,Waterford High,0.7107692307692308,Waterford Unified,10201.570069726173
50,75572,5030317,2015,31,1412,1329,187,11,1,184,29,2596.7,19,41,59,30,11,27,2016-17,S,Stanislaus,Waterford Unified,Connecting Waters Charter,0.4032385466034755,Waterford Unified,10201.570069726173
50,75739,124669,2015,31,98,91,42,11,1,30,12,2542.9,8,25,33,42,25,12,2016-17,S,Stanislaus,Turlock Unified,eCademy Charter at Crane,0.6137931034482759,Turlock Unified,8494.231950607145
50,75739,131185,2015,31,156,87,63,11,1,46,18,2479.6,0,0,0,40,60,5,2016-17,S,Stanislaus,Turlock Unified,Fusion Charter,0.8657243816254417,Turlock Unified,8494.231950607145
